canc_flag,gender,federal_state,region_type (Locality),qu_avg_liv_area,serv_revenue_avg,revenue_avg,discount_avg,serv_revenue_std,revenue_std,discount_std,device_type,months_since_act,stars,remaining_months,mon_since_con_start,mon_since_last_subsi,mon_til_next_subsi,voice_min_wireline_avg,voice_min_onnet_avg,voice_min_offnet_avg,data_vol_total_avg,voice_min_onnet_std,voice_min_offnet_std,data_vol_total_std,tot_nbr_calls,avg_days_of_usage_avg
0,0,17,-1,2.9529,7.8772,8.3613,-0.4841,1.1857,0,0.0923,3,30,0,7,30,13,6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.7233
0,1,14,4,3.7437,17.841,22.2257,-4.3847,0.2926,0.325,0.1625,3,167,1,3,15,16,6,8.1029,7.1629,13.3186,0.2247,5.0185,13.1251,0.0985,6,9.4258
1,0,6,3,3.6744,41.6303,44.1516,-2.5212,1.5345,1.3259,0.0096,0,78,2,9,28,28,-3,4.36,15.78285,5.8443,0.0496,11.2312,4.8016,0.0401,6,7.6424
0,1,4,3,3.3605,36.5602,49.3471,-12.7869,1.4665,1.4536,0.0923,3,11,2,14,11,11,14,9.5457,4.6043,12.2814,0.41025,3.9979,10.257249,0.17135,26,7.6424
0,0,8,3,3.3605,46.8917,87.1909,-4.41165,1.0725,0.6551,0.0923,1,5,3,20,5,5,20,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.0505
0,0,6,4,2.0164,17.2212,42.7696,-25.5484,0.2443,0.6454,0.0923,0,43,3,4,21,21,5,1.5729,23.5229,11.8471,0.0385,13.0805,5.9358,0.0545,36,4.4578
0,1,9,2,3.0775,18.4394,39.4474,-21.008,0.263,0.3285,0.0814,3,22,1,3,22,22,3,9.56285,18.3643,14.1471,0.4693,8.807,18.0588,0.2252,12,4.4578
0,1,8,2,3.42,18.6,27.3749,-8.7748,0.5475,0.743,0.0923,3,145,2,2,23,23,2,1.9329,15.78285,12.2814,0.1137,11.2312,18.3403,0.0532,26,8.9042
0,0,9,2,2.8638,30.5368,43.148,-12.6113,2.5754,1.3259,0.1294,3,17,2,8,17,17,8,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.1645,26,12.6152
0,1,12,4,2.8638,60.0212,60.0212,0,2.589,1.3259,0,1,51,3,7,30,30,-5,9.56285,15.78285,12.2814,0.41025,13.2114,10.257249,0.2978,26,10.1073
0,0,9,2,2.9704,26.8951,49.657,-22.762,1.5345,1.3259,0.0923,3,233,3,13,12,12,13,1.2786,3.8571,3.8157,0.1521,2.7399,6.3157,0.0893,26,15.968
0,0,2,2,3.3242,43.7227,49.1255,-5.4027,1.5345,1.3259,0.0923,1,97,3,22,3,25,0,9.56285,15.78285,12.2814,0.4705,11.2312,10.257249,0.2704,42,7.5879
0,1,5,2,3.995,47.5976,47.993,-0.3954,1.0676,0.9774,0.0923,0,124,3,8,17,17,8,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.2533,26,7.5879
1,0,6,2,2.8311,33.573,33.573,0,0.0039,0.0039,0,3,76,3,10,15,16,6,0,0,0,0,0,0,0,26,7.5879
1,1,7,2,2,35.3139,60.6762,-25.3623,0.6626,0.7622,0.1261,3,43,3,6,19,22,6,9.56285,16.74,6.8471,0.41025,19.4751,4.0296,0.17135,26,8.0263
0,1,13,2,2.5904,37.0513,45.4568,-8.4055,1.7756,1.7765,0.0017,3,13,2,12,13,13,13,9.56285,7.7071,13.2843,0,2.3678,8.4597,0,26,8.0263
0,1,1,2,2.5904,14.0495,15.3428,-1.2933,0.8597,0.1292,0.0923,0,29,1,8,29,29,-4,0,1.5457,0.2029,0.3022,2.2703,0.3491,0.0918,7,8.0263
1,0,5,-1,2.673,25.9859,38.5838,-12.598,0.6478,0.6403,0.0555,3,61,2,5,20,20,5,9.56285,15.78285,12.2814,0.2652,11.2312,10.257249,0.1246,7,8.0263
0,0,13,4,3.493,26.2911,30.4921,-4.201,0.0927,0.0927,0.0022,3,151,2,18,7,7,18,1.0886,2.4414,7.0871,0.41025,1.5852,2.8086,0.292,7,12.5726
0,0,1,4,2.9,42.4927,76.1054,-13.0177,0.233,0.3051,0.0923,0,60,3,8,17,17,8,7.75,6.4286,6.5143,0.4916,7.0234,3.5257,0.169,28,12.5726
0,0,12,3,3,38.2539,38.6084,-0.3545,0.217,0.3586,0.0923,1,202,3,22,3,3,22,15.8114,21.93,18.4671,0.41025,6.1279,8.7557,0.17135,26,10.0169
0,1,1,-1,3,38.2539,38.6084,-0.3545,0.217,0.3586,0.0923,3,1,0,24,1,1,24,15.8114,21.93,18.4671,0.41025,6.1279,8.7557,0.17135,26,10.0169
0,0,9,3,3,30.9822,30.9822,0,1.5345,1.3259,0,1,19,2,6,19,19,6,9.56285,1.2271,9.63,0.1245,0.8896,10.6016,0.0924,23,8.3082
0,0,6,4,2.7158,19.9527,28.3893,-8.4365,0.7264,0.7097,0.0547,0,16,1,9,16,16,9,6.1914,0.0329,12.2814,0.41025,0.0805,10.257249,0.2554,11,8.3082
0,0,4,4,2.1837,34.673,41.4902,-6.8172,1.5345,1.3259,0.0923,1,14,3,11,14,14,11,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,4.0195
0,0,9,3,2.3569,43.355,51.7581,-8.4032,0.5864,0.604,0.0326,0,205,3,22,3,3,22,4.9957,19.1514,3.5586,0.1972,11.2312,5.8929,0.2269,5,8.2179
0,0,4,4,2.74,29.8138,72.6169,-0.0539,1.5345,1.3259,0.1321,1,52,3,9,16,16,9,5.8229,17.85,23.1729,0.41025,15.0388,10.257249,0.17135,13,8.2179
0,1,3,2,3.5379,26.3213,30.5276,-4.2063,0.3346,0.3231,0.0164,3,88,2,8,17,17,8,7.6286,15.78285,16.0171,0.1626,11.2312,15.9847,0.0584,17,8.2179
0,0,4,4,2.493,13.0211,13.0211,0,0.0944,0.0944,0,3,105,1,4,15,16,6,7.72,0.7586,0.8029,0,0.8715,1.9666,0,2,8.2179
0,0,1,3,2.493,34.871,76.9712,-21.692,1.5345,1.3259,0.0923,0,216,3,18,7,7,18,2.9343,3.2429,10.7157,0.4586,3.0427,10.6476,0.2595,3,2.2454
0,0,6,3,2.9302,29.8138,76.4201,0,0,0,0,3,84,3,13,15,16,6,0,0,0,0,0,0,0,3,2.2454
0,1,10,4,2.9302,60.0903,64.3528,-4.2625,1.1912,1.2822,0.0923,1,18,3,7,18,18,7,9.56285,15.78285,14.8043,0.41025,11.2312,12.4337,0.17135,26,2.2454
0,0,1,4,2.9302,45.624,64.5729,-18.9489,1.9447,1.9942,0.0528,1,22,3,3,22,22,3,1.0557,7.3886,12.2814,0.41025,2.9729,10.257249,0.17135,34,12.2713
0,0,10,4,2.9314,45.624,64.5729,-18.9489,1.9447,1.9942,0.0528,0,2,3,23,2,2,23,6.075,10.41,12.2814,0.41025,10.41,10.257249,0.17135,5,12.2713
0,0,6,4,3.8382,69.5897,71.2312,-1.6415,1.5345,1.3259,0.0755,1,238,3,9,28,28,-3,12.1029,15.78285,12.2814,0.4132,13.4204,18.8688,0.1278,43,13.5949
0,0,6,3,3.453,31.2993,48.0693,-1.0292,1.5345,1.3259,0.0923,0,197,3,22,3,6,19,11.2157,15.78285,0.7257,0.41025,11.2312,1.6778,0.1635,14,7.2397
0,1,5,3,2.5179,17.1082,17.1082,0,1.5345,1.3259,0,3,96,1,9,15,6,6,3.5229,15.78285,2.0714,0,11.2312,5.0739,0,18,7.2397
0,1,7,2,2.9252,13.4834,13.4834,0,0.551,0.551,0,3,80,1,5,15,6,6,18.7057,8.14,0,0,14.0334,0,0,1,7.2397
0,0,4,-1,2.9252,64.1118,42.06435,-4.41165,1.4738,1.6678,0.0923,1,247,3,4,15,16,-9,2.96,4.4357,12.2814,0.41025,3.0616,10.257249,0.17135,28,6.6783
0,1,12,2,3.0494,21.6495,23.7526,-2.1031,0.3374,0.3348,0.0082,3,19,2,11,14,16,6,4.1743,4.2457,13.3514,0.085,2.8977,11.1598,0.0217,10,10.639
0,0,9,-1,3.7042,29.8138,88.0537,-8.4365,1.5345,1.3259,0.0547,3,226,3,19,6,6,19,9.56285,13.9957,12.2814,0.3547,16.4875,16.3494,0.2181,26,10.639
0,1,9,3,2.9354,51.7675,56.03,-4.2625,1.5345,1.3259,0.0923,3,13,2,12,13,13,12,9.2543,6.9643,12.2814,0.41025,6.2964,10.257249,0.17135,26,10.639
0,1,6,4,2.8917,51.7675,56.03,-4.2625,1.5345,1.3259,0.0923,0,1,3,24,1,1,24,0,4.56,0,0.074,0,0,0,4,10.639
0,1,15,4,2.3284,46.6534,53.3169,-4.2625,1.5345,1.3259,0.0923,3,11,2,14,11,11,14,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,10.639
0,1,4,2,3.9333,24.1522,51.6934,-17.241,1.5345,1.1354,0.0923,3,11,3,14,11,11,14,9.56285,19.32,14.5829,0.41025,11.2312,19.9711,0.17135,26,10.639
0,1,5,3,3.9333,35.7722,35.7722,0,0.244,0.244,0,0,58,3,15,10,10,15,9.56285,16.2614,12.2814,0.41025,8.2356,10.257249,0.17135,33,7.2489
0,0,7,-1,3.2489,25.8148,25.8148,0,0.1521,0.1521,0,3,174,2,13,12,12,13,13.5329,12.4643,4.03,0,5.4967,3.6196,0,4,7.2489
0,0,4,2,3.5293,21.3357,21.3357,0,0.9484,0.9484,0,1,232,3,22,3,3,22,14.1371,8.34,3.1529,0.4933,7.0386,3.738,0.17135,26,2.7886
0,0,14,4,2.6691,6.2179,44.0353,-0.7186,1.5345,1.3259,0.0923,1,214,3,22,3,3,22,9.56285,15.78285,12.2814,0.0529,11.2312,10.257249,0.0407,26,2.7886
0,1,4,2,3.6583,28.12,32.6777,-4.5577,2.6507,2.3684,0.0923,0,11,3,21,4,11,14,9.56285,15.78285,13.95,0.241,11.2312,8.5743,0.0799,38,6.0083
0,1,5,-1,2.566,4.1597,4.1597,0,0,0,0,3,103,0,6,15,11,6,0,0,0,0,0,0,0,38,6.0083
0,0,6,3,2.566,29.5802,42.5264,-12.9462,2.4824,2.2498,0.0923,3,6,1,19,6,6,19,8.3683,18.37,12.2814,0.2039,12.6503,10.257249,0.236,30,6.0083
0,0,4,2,2.6115,26.173,45.3149,-19.1418,1.89,1.6451,0.0923,3,13,3,12,13,6,6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,7.496
0,0,8,3,3,14.3839,26.9889,0,0.272,0.272,0,0,116,2,5,20,20,5,3.5457,8.4243,0.5314,0.41025,6.1214,0.4606,0.1038,34,7.496
0,1,6,4,2.0807,43.3615,43.3615,0,1.5345,1.3259,0,0,151,2,4,15,16,6,9.56285,5.9314,12.2814,0.0002,3.5535,18.7552,0.0002,41,7.496
0,0,14,4,2.2963,37.5345,37.5345,0,1.5345,1.3259,0,0,34,3,24,1,12,13,3.3329,15.78285,9.1657,0.41025,11.2312,7.3459,0.17135,15,7.496
0,0,15,4,2.9806,37.5345,37.5345,0,1.5345,1.3259,0,3,3,3,22,3,3,22,0,0.1867,0,0,0.21,0,0,15,7.496
0,1,4,2,2.8636,37.5345,37.5345,0,1.5345,1.3259,0,3,1,0,24,1,1,24,9.56285,15.78285,12.2814,0.0261,0,0,0,26,7.496
0,1,1,3,3.5841,26.9047,33.5085,-0.6013,1.5345,1.3259,0.0923,0,68,2,20,5,5,20,9.56285,13.1886,7.6614,0.4166,11.2312,2.9255,0.2988,26,7.496
0,0,3,2,3.9497,32.3107,47.054,-9.9413,2.0865,1.3259,0.0923,0,35,3,18,7,7,18,9.56285,18.0714,5.18,0.2251,15.2189,10.2597,0.1525,14,9.281
0,0,9,3,3.6131,55.7213,72.5001,-16.7787,0.8809,0.973,0.1053,3,91,3,15,10,22,3,15.1543,14.3414,12.2814,0.41025,8.9363,10.257249,0.17135,44,9.3721
0,0,4,3,2.5348,22.1388,22.3074,-0.1686,1.5345,1.3259,0.0923,1,28,2,21,4,6,19,17.2171,6.8143,21.1829,0.4881,5.0475,14.4002,0.2086,30,9.3721
0,0,5,-1,2.5348,29.2133,41.7975,-12.5841,1.5345,1.3259,0.079,3,18,2,7,18,18,7,14.7214,15.78285,7.7957,0.41025,11.2312,5.4413,0.17135,41,9.3721
0,0,6,3,3.6615,50.2538,62.9129,-12.6591,2.6256,1.3259,0.0923,3,7,3,18,7,7,18,12.7643,12.24,17.3157,0.41025,14.7861,17.2735,0.17135,7,6.4988
0,1,9,3,3.9185,13.6665,34.7439,-12.674,0.1366,0.1646,0.0769,3,69,2,8,17,17,8,9.56285,15.78285,12.2814,0.41025,16.4908,10.257249,0.1106,28,6.4988
0,0,1,4,2.5636,29.8138,54.8828,-9.5622,0,0,0,1,4,3,21,4,4,21,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,37,6.4988
0,1,8,3,3.6829,14.2051,27.1848,-0.3747,1.2072,1.2792,0.0923,0,91,3,3,22,22,3,1.3957,7.6143,20.8343,0.3252,11.4428,16.866,0.0985,6,10.8889
0,0,9,2,2.1434,30.4568,43.0757,-12.619,2.0841,2.0894,0.0491,3,22,3,3,22,22,3,9.56285,15.78285,12.2814,0.3203,11.2312,10.257249,0.155,26,10.8889
0,0,6,4,2.1434,19.3408,19.3408,0,0.0756,0.0756,0,0,24,2,13,24,24,1,0,0.0829,0,0,0.0863,0,0,26,10.8889
0,1,5,4,2.9254,59.5442,73.8269,-4.2928,1.5345,1.3259,0.0923,1,34,4,16,9,9,16,9.56285,15.78285,13.4586,0.41025,11.2312,17.3606,0.17135,13,8.9471
0,0,9,2,3.4893,15.1558,21.628,-6.4722,0.389,0.464,0.0923,3,78,1,4,21,9,6,12.47,11.1486,3.9986,0.2441,4.3141,6.7939,0.0609,13,8.9471
1,0,15,2,3.4577,38.8069,61.951,-6.3374,1.5345,1.3259,0.0126,0,18,3,7,18,18,7,9.56285,3.33,12.2814,0.41025,2.4388,10.257249,0.17135,2,8.9471
0,0,7,2,3.1726,4.3102,4.7587,-0.4485,0.0003,0.5178,0.0923,3,182,0,11,15,18,7,0.5171,0.0114,0,0,0.0188,0,0,2,8.9471
0,0,5,4,3.1726,64.8459,80.4003,-15.3541,1.5345,1.3259,0.0923,0,29,4,20,5,5,20,3.1114,1.1957,14.8014,0.41025,1.934,10.257249,0.17135,2,15.5736
0,0,6,3,3,51.1397,59.7432,-8.6035,0.7525,0.9171,0.0923,0,190,3,4,15,16,-8,10.7529,1.3129,5.63,0.0796,1.7166,2.3193,0.0513,2,8.60165
0,0,4,4,3.3007,14.6197,17.1413,-2.5216,1.0897,1.0899,0.0005,0,27,1,10,27,27,-2,1.4857,13.0186,9.0271,0.0778,9.5414,5.2473,0.0407,30,8.60165
0,0,1,-1,3.3007,11.779,12.0564,-0.2774,2.1499,1.7183,0.0923,3,216,1,18,7,16,-6,1.6414,0.9257,10.6229,0.147,1.4693,6.9387,0.1136,7,5.5357
0,1,12,3,3.9386,30.7161,35.1294,-4.4133,0.5097,0.3061,0.0923,3,7,2,18,7,7,18,17.1014,23.8886,12.2814,0.41025,11.2312,10.257249,0.17135,32,5.5357
0,0,1,4,2.4787,36.5943,40.888,-4.2936,2.0806,2.0469,0.0912,3,6,1,19,6,6,19,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,5.5357
0,0,4,2,2.4787,29.8138,42.06435,-0.0385,1.5345,1.3259,0.0944,0,98,3,19,6,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,4.2819
0,1,12,3,3.4175,17.3031,63.554,-29.4443,0.3159,0.3939,0.1146,3,43,3,6,19,22,6,8.8529,8.6857,11.1371,0.41025,10.181,14.7533,0.17135,9,4.2819
0,1,4,-1,3,25.2722,46.2457,-20.9735,0.2125,0.3428,0.1316,3,20,2,5,20,20,5,1.6,1.6971,4.1843,0.41025,3.0543,5.2677,0.09,15,4.2819
0,1,9,2,3,40.8881,45.0944,-4.2063,2.1418,2.13,0.0164,3,9,3,16,9,20,-8,4.56,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.4034
0,0,14,4,2.5,40.4157,53.027,-12.6113,1.5345,1.3259,0.0589,1,146,3,15,10,16,-6,9.56285,28.3443,12.2814,0.41025,15.1211,10.257249,0.17135,26,9.9292
0,0,6,4,3.8302,34.2978,38.4975,-4.1997,0.3887,0.3949,0.0082,3,8,2,17,8,8,17,19.0086,15.78285,8.64,0.41025,18.8357,8.1898,0.2606,12,9.9292
0,1,14,4,3.23,21.8292,42.2349,-4.1993,1.5345,0.4087,0.0185,0,11,3,14,11,11,14,7.14,4.55,12.2814,0.3409,3.9095,10.257249,0.1271,12,9.9292
0,1,2,2,2.0693,46.8143,64.2752,-17.4609,1.2987,0.2903,0.0923,0,53,3,20,5,9,20,7.7757,15.78285,0.0871,0.4634,11.2312,0.2135,0.2801,26,11.8542
0,0,9,3,2.9879,41.9945,50.3951,-8.4006,0.0077,0.0093,0.0016,0,31,3,6,15,16,0,0,0,0,0,0,0,0,26,11.8542
0,1,6,3,3.1309,21.4409,38.2476,0,1.0143,1.0143,0,3,108,3,6,19,19,6,9.56285,27.57,12.2814,0.41025,11.2312,10.257249,0.1948,26,11.0703
0,0,9,2,3.1309,25.0183,50.4041,-25.3858,1.5345,1.3259,0.0923,3,21,2,4,21,21,4,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,11.0703
0,1,1,4,3.2812,35.2251,49.7728,-14.5476,1.5345,1.3259,0.0923,1,152,3,22,3,7,22,9.56285,0.7657,2.0943,0.41025,1.2287,1.7081,0.17135,26,10.0377
0,0,5,4,3.1467,10.6252,10.6252,0,0,0,0,3,156,1,10,15,16,6,0,0,0,0,0,0,0,26,10.0377
1,1,6,3,3.4406,50.8466,59.9887,-9.1421,1.5345,1.3259,0.0923,3,26,2,11,26,26,-1,0.5343,0.4214,12.2814,0.2386,0.9342,10.257249,0.1056,26,10.0377
0,1,4,4,3,52.7254,52.7254,0,1.5345,1.3259,0,3,30,3,7,30,26,-1,6.5129,15.78285,12.2814,0,19.1278,10.257249,0,22,10.0377
0,1,4,4,2.4052,41.2332,45.439,-4.2058,1.5345,1.3259,0.0447,3,14,3,11,14,14,11,7.6343,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,22,10.0377
0,1,4,2,2.4052,37.0714,49.6795,-12.6081,1.5345,1.3259,0.0024,3,19,2,6,19,19,6,8.0386,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,19,10.0377
0,1,9,3,3.3187,30.1193,35.4576,-5.3383,1.5345,1.3259,0.0923,0,31,2,19,6,6,19,9.56285,1.36,13.5829,0.348,1.1104,9.644,0.1516,26,10.0377
1,1,7,2,3.2631,18.84,39.8536,-21.0136,1.2336,1.2358,0.004,3,12,3,13,12,6,6,2,7.4843,1.2429,0.41025,6.8586,1.0073,0.17135,35,10.0377
0,1,1,4,3.2766,50.5087,54.7034,-4.1947,1.5345,1.3259,0.0271,0,169,3,3,15,16,0,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.1739,26,10.0377
0,0,9,4,2.9437,12.9438,46.5223,-20.9735,0.2475,0.377,0.1316,3,13,3,12,13,13,12,3.83,15.78285,14.5643,0.41025,18.5059,9.5913,0.17135,37,10.0377
0,1,6,4,3,47.1516,54.6683,-7.5166,2.3873,1.1807,0.0923,1,49,3,24,1,4,24,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,10.6379
0,1,2,3,3.093,29.8138,42.06435,-16.7787,1.5345,1.3259,0.1053,0,205,4,13,12,12,13,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.2921
0,0,14,4,3.4304,9.7771,30.785,-21.0079,0.3359,0.308,0.0814,3,10,0,5,15,12,-9,9.56285,15.78285,12.2814,0.4378,14.1005,10.257249,0.2548,33,6.2921
0,1,9,2,3.2532,41.5513,54.1542,-12.6029,1.5345,1.3259,0.0064,1,192,2,11,14,14,11,9.3729,4.81,12.3271,0.0811,2.9061,7.1259,0.0113,33,6.2921
0,0,15,-1,3,29.8138,42.06435,0,1.5345,1.3259,0,0,73,4,20,5,5,20,16.3843,13.3114,18.16,0.41025,8.6074,11.6945,0.17135,22,6.6154
0,1,6,4,3.1907,25.1606,25.5331,-0.3726,0.001,0.3082,0.0923,3,106,2,13,15,16,6,0,0.2929,0,0.0008,0.1997,0,0.0013,22,6.6154
0,0,15,2,3.1907,17.13,49.0029,-15.0662,2.0502,0.3119,0.0923,1,32,3,17,8,8,17,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,9.1073
0,0,4,2,3.2022,0.013,0.013,0,0.0059,0.0059,0,3,139,0,6,15,16,6,0,0,0.0529,0.1603,0,0.1295,0.17135,26,9.1073
0,0,9,-1,3.0098,45.2919,49.4946,-4.2027,1.5345,1.3259,0.0008,3,12,3,13,12,12,13,15.9586,12.7471,12.2814,0.41025,12.4692,19.6761,0.17135,35,6.0646
0,0,1,4,2.745,16.0515,38.8636,-22.812,2.0267,0.9006,0.0923,3,9,3,16,9,12,-8,0.6943,15.78285,1.3957,0.41025,11.2312,2.4128,0.17135,26,6.0646
0,1,4,-1,4,39.9356,40.3093,-0.3736,0.5569,0.2979,0.0923,3,176,2,6,19,19,6,9.0129,5.8329,3.0229,0.3008,3.3312,3.8402,0.1918,24,10.4072
0,0,13,3,3,24.5406,25.4138,-0.8732,1.9213,1.9386,0.0923,0,147,3,23,2,5,23,4.6171,15.78285,4.2643,0.41025,18.6131,5.1939,0.17135,34,8.6074
0,0,7,2,2.9317,18.4209,53.8358,-4.41165,0.5104,1.2844,0,0,87,1,2,23,26,2,9.56285,15.78285,13.5843,0.4467,15.663,9.7204,0.1428,33,8.6074
0,1,1,-1,3,43.0016,64.3039,-21.3023,0.9197,1.3962,0.0923,1,59,3,16,9,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.6074
0,0,4,2,3.4809,35.9878,37.2741,-1.2862,1.5345,1.3259,0.0923,0,113,2,8,29,29,-3,0,1.9457,0,0,1.3102,0,0,26,8.6074
1,1,3,2,3.3705,12.6993,25.3043,-12.605,0.0947,0.0947,0,3,187,1,3,15,29,6,7.9614,15.78285,0.0114,0,11.4836,0.028,0,26,8.6074
0,1,3,2,3.3147,51.8674,56.0701,-4.2027,1.5345,1.3259,0.0008,3,13,2,12,13,13,12,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,5.8068
0,0,5,2,3,29.8138,42.06435,-17.0493,2.8713,1.3259,0.0923,3,211,3,19,6,6,19,9.56285,15.78285,12.2814,0.3935,11.2312,10.257249,0.0972,26,8.1115
0,1,6,4,3,0.0182,31.3785,-7.3507,1.5345,1.3259,0.0923,0,193,3,23,2,4,23,1.5157,2.0414,11.7814,0.2047,1.9723,12.8504,0.1446,11,8.1115
0,1,7,2,3,0.0182,31.3785,-7.3507,1.5345,1.3259,0.0923,1,2,3,23,2,2,23,12.78,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,1.7727
0,1,5,4,3.4219,35.5405,43.9482,-8.4077,0.6888,0.7049,0.0393,0,22,3,3,22,22,3,0.77,24.8657,12.2814,0.1326,19.0763,10.257249,0.1483,28,1.7727
0,1,1,4,3.0223,35.5405,43.9482,-8.4077,0.6888,0.7049,0.0393,1,1,3,24,1,1,24,2.58,13.54,12.2814,0.41025,0,0,0,28,1.7727
0,1,5,-1,3.0223,27.7698,35.3975,-7.6278,1.3142,0.5689,0.0923,0,47,2,9,16,16,9,11.5471,4.2529,3.3214,0.3495,3.8305,4.0555,0.1154,21,1.7727
0,0,6,4,3.1656,53.5006,68.2224,-14.7218,1.5345,1.3259,0.0923,0,51,3,19,6,6,19,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,21,14.1919
0,1,6,3,3.0267,38.332,42.8445,-4.5125,1.5345,1.3259,0.0923,3,5,1,20,5,5,20,3.246,10.396,4.34,0.1973,9.8075,3.5649,0.1877,21,10.4095
0,1,1,4,2.9048,35.9602,35.9602,0,1.5333,1.5333,0,0,164,2,12,13,13,12,4.5343,4.2843,12.2814,0.1508,5.7175,10.257249,0.0905,21,13.1492
1,0,9,2,3.1178,29.4857,29.4857,0,0.1193,0.1193,0,3,133,2,6,15,16,6,0.7071,19.2043,0,0,10.0098,0,0,13,13.1492
0,0,15,2,2.4025,37.7896,63.02,-21.0287,1.8761,1.9802,0.0923,1,131,3,19,6,10,19,9.56285,24.9671,12.2814,0.41025,5.4577,10.257249,0.17135,13,12.8256
0,1,6,4,3,12.6858,12.6858,0,0.1191,0.1191,0,3,75,1,10,15,10,6,2.8529,0.2243,2.4957,0,0.4241,4.2213,0,8,12.8256
0,0,12,3,3.4766,27.193,31.8185,-4.6255,0.4831,0.794,0.0923,2,193,2,10,15,15,10,12.1171,12.0943,12.2814,0.0524,5.5183,15.7946,0.0428,26,4.3015
0,0,11,4,3.4651,10.2013,48.0095,-21.0015,0.4907,0.4871,0.0038,0,19,3,6,19,19,6,9.56285,7.5429,12.2814,0.41025,3.4712,10.257249,0.17135,25,6.757
0,0,1,-1,3.0056,46.2568,50.4595,-4.2027,1.5345,1.3259,0.0008,3,12,2,13,12,12,13,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.757
0,0,4,3,2.5348,23.3638,29.3493,-5.9855,1.5345,1.3259,0.0923,1,25,2,24,1,3,22,19.2814,4.0871,12.2814,0.3378,2.9941,15.8747,0.1106,26,6.757
0,1,13,2,3.3645,48.8157,48.8157,0,2.7235,1.3259,0,0,122,3,22,3,3,22,18.5929,15.78285,12.2814,0.2657,11.2312,10.257249,0.2999,26,8.2408
0,1,3,4,3.0958,51.8999,51.8999,0,0.2753,0.2753,0,0,91,3,5,20,24,1,9.56285,15.78285,2.6643,0.41025,11.2312,3.9135,0.17135,21,8.2408
0,0,6,3,2.5523,41.2079,53.7275,-12.5196,0.6205,0.4493,0.0923,1,226,3,16,9,9,16,9.56285,15.78285,12.2814,0.1914,19.7421,10.257249,0.1207,26,8.2408
0,0,8,2,3.7861,6.2265,61.4156,-12.6301,0,0,0,0,4,3,21,4,4,21,9.56285,10.47,12.2814,0.41025,6.651,10.257249,0.17135,26,6.5
0,0,2,2,2.6408,34.9527,39.4108,-4.4581,1.3861,1.2322,0.0923,3,21,3,4,21,21,4,4.34,12.4943,1.9057,0.4585,11.2617,3.0631,0.17135,4,10.9634
0,1,14,4,2.1176,33.2833,36.8408,-3.5574,2.8628,1.7937,0.0923,0,222,3,10,15,15,10,9.56285,15.78285,12.2814,0.0826,11.2312,10.257249,0.0259,4,10.9634
0,0,6,2,3.7593,19.9741,37.0351,-0.2543,1.5345,1.3259,0.0923,3,243,3,8,17,17,8,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.1809,26,10.2752
0,0,6,4,2.5017,21.7387,25.9408,-4.2021,0.4075,0.4005,0.016,0,113,2,8,17,17,8,9.6957,15.78285,12.2814,0.0383,11.2312,19.6074,0.0578,26,10.7306
0,1,6,4,2.8689,35.8152,68.3465,-4.41165,0,0,0,1,4,3,21,4,4,21,17.925,9.235,12.2814,0.41025,7.2327,10.257249,0.17135,26,10.7306
0,1,4,2,3.5984,5.9132,5.9132,0,1.5345,1.3259,0,3,20,1,7,18,20,5,2.9371,15.78285,6.51,0.41025,19.2028,7.9164,0.17135,13,10.7306
0,1,9,2,3.3392,18.038,20.5589,-2.5209,0.919,0.9183,0.0098,0,185,2,18,7,7,18,3.9843,3.1943,1.53,0.2042,4.4664,2.6782,0.1417,6,10.7306
0,0,15,2,2.8069,7.1413,11.9432,0,1.8996,0.6145,0,3,34,2,15,10,16,-9,0.1114,0.1257,0.4186,0.2554,0.0643,0.5381,0.1007,5,10.7306
